Frame,cx,cy,w,h
3112,0.416621268,0.610523283,0.02430293,0.041311741
3113,0.435204089,0.656583726,0.022622555,0.039273262
3114,0.451068103,0.609954476,0.02511242,0.04127723
3115,0.469822228,0.563570142,0.023416907,0.03902328
3116,0.487402976,0.521725178,0.02211687,0.038137496
3117,0.50431025,0.489022791,0.021583498,0.034620076
3118,0.520023704,0.458999395,0.02104193,0.034852952
3120,0.551717818,0.412334383,0.021918654,0.036321461
3121,0.570706844,0.395380437,0.020951092,0.034584433
3122,0.584396243,0.389123142,0.020182788,0.032770783
3123,0.600879669,0.380354345,0.020062089,0.033174962
3124,0.614769459,0.377067029,0.018659115,0.030177623
3125,0.627066076,0.378031671,0.01923883,0.032409787
3126,0.709878445,0.381780386,0.019190848,0.032165527
3127,0.82330817,0.39482367,0.018941998,0.028828293
3128,0.930600643,0.399577439,0.022556484,0.033806235
3489,0.3612881,0.489342183,0.017341018,0.032776535
3490,0.365919858,0.535807014,0.021534085,0.037369311
3491,0.36933291,0.576812088,0.020896435,0.039687037
3492,0.36862722,0.602678299,0.020031631,0.037208021
3493,0.36721772,0.607078195,0.018876344,0.035874426
3494,0.366339445,0.58231163,0.017896175,0.035467803
3495,0.366173029,0.547132611,0.019576937,0.031715572
3496,0.364249706,0.510903955,0.019330949,0.031255037
3497,0.372241884,0.485007018,0.016962469,0.03099364
3498,0.380554974,0.459476829,0.017093986,0.02908808
3500,0.411433995,0.458875507,0.01854071,0.031465113
3501,0.419871956,0.500040531,0.018601,0.029423654
3502,0.430640757,0.539739728,0.01673004,0.030474007
3506,0.420580745,0.584902942,0.018484086,0.035547972
3507,0.410744488,0.522922933,0.019025475,0.031219602
3511,0.387953877,0.178714663,0.018794358,0.033046111
3513,0.427620143,0.141159117,0.019069016,0.033959284
3514,0.429135919,0.269560009,0.02120766,0.039849579
3515,0.41335848,0.484347641,0.021144211,0.035033703
3516,0.430912763,0.659160972,0.019866645,0.035790265
3517,0.452771723,0.635837078,0.025536269,0.044167101
3518,0.476445436,0.593001604,0.024484426,0.040537119
3519,0.494441688,0.559774876,0.023265839,0.038964331
3520,0.515266478,0.528730154,0.021891236,0.037147105
3521,0.53336525,0.500509322,0.02286613,0.037324786
3522,0.549308777,0.479952157,0.020007908,0.035225958
3523,0.565845907,0.462845951,0.020031333,0.034706175
3524,0.579580247,0.453843653,0.021010041,0.034413666
3525,0.591947556,0.447922081,0.020386994,0.033484817
3526,0.605667949,0.448961079,0.019604743,0.032218695
3527,0.615999281,0.455476195,0.01946485,0.031468511
3528,0.626064658,0.461721897,0.019712985,0.032501876
3529,0.636379302,0.473072737,0.02011776,0.033111691
3547,0.614303529,0.230881572,0.018198371,0.031414583
3548,0.612562239,0.22614345,0.019816995,0.034727499
3549,0.611062288,0.222091734,0.020174384,0.034862548
3550,0.608431458,0.219815925,0.019357026,0.033534974
3551,0.60537684,0.216492653,0.017851651,0.030663177
3552,0.602843165,0.205701023,0.017193973,0.030485824
3553,0.602080464,0.191855997,0.01621449,0.029148325
3554,0.605142355,0.174164772,0.015439689,0.028308764
3555,0.611646652,0.145729527,0.015561044,0.027824074
3556,0.623435497,0.118571863,0.017786264,0.029916652
3557,0.643532276,0.09229593,0.01975286,0.033509575
3558,0.672529161,0.093182653,0.018493652,0.032343805
3560,0.663161755,0.169588238,0.015320718,0.026375473
3561,0.643075347,0.140481979,0.017865956,0.03000553
3562,0.625742555,0.073443748,0.020548165,0.035803769
3563,0.619371116,0.052431546,0.020767689,0.036124598
3564,0.613300502,0.040424787,0.021137357,0.036073439
3565,0.606385708,0.029432133,0.019939721,0.03422628
3566,0.599424958,0.019269014,0.020133018,0.034416981
3567,0.590624213,0.014361715,0.020499408,0.036227886
3568,0.583877802,0.013204103,0.020168006,0.036628008
3569,0.575577617,0.011589997,0.01974076,0.035224263
3570,0.567667127,0.017045176,0.019770563,0.034994729
3571,0.560174406,0.025108712,0.019913554,0.03455545
3572,0.553059399,0.035474628,0.020913839,0.036674824
3573,0.544862866,0.048252203,0.021579444,0.038030967
3574,0.537265778,0.060674552,0.021732509,0.035866044
3575,0.529227376,0.084061235,0.02123785,0.037898757
3576,0.522083998,0.105917364,0.020710886,0.035874031
3577,0.512735724,0.133855373,0.021027744,0.036965176
3578,0.505915165,0.165088564,0.021399468,0.037219569
3579,0.498142958,0.201305807,0.022467226,0.038977459
3580,0.488946438,0.241239473,0.022252411,0.039119571
3581,0.481167972,0.277709186,0.019237012,0.032502323
3585,0.399570704,0.6834867,0.017478079,0.033117771
3586,0.397020519,0.669314623,0.017760962,0.034240127
3587,0.395723104,0.652213097,0.019285649,0.035800636
3588,0.394825995,0.641233683,0.019021183,0.03583461
3589,0.393238068,0.622293115,0.015423834,0.030315816
3597,0.389067352,0.539546371,0.020347863,0.034134507
3598,0.38831383,0.525618136,0.021951169,0.036714554
3599,0.389908731,0.512842178,0.02183035,0.036738247
3600,0.390627295,0.506755114,0.01947993,0.031795621
3601,0.389865339,0.500225663,0.019571841,0.030987293
3602,0.388759285,0.497774661,0.01981926,0.031864733
3603,0.386302978,0.49668622,0.020262718,0.032850236
3604,0.381938219,0.498740047,0.021049708,0.034835279
3605,0.376050353,0.49844864,0.021337628,0.034748971
3824,0.398459673,0.578158915,0.013399512,0.034039497
3825,0.398623347,0.578142941,0.013231367,0.034047961
3826,0.399437666,0.577916026,0.012989253,0.034066379
3885,0.361946106,0.4924317,0.017127454,0.033819079
3886,0.367129087,0.548600078,0.02142629,0.036035061
3887,0.36927557,0.586975038,0.020598322,0.03833878
3888,0.365607262,0.609815121,0.019751489,0.03657341
3889,0.364475042,0.593779206,0.019506931,0.036569357
3890,0.360250175,0.556566477,0.019688368,0.033201277
3891,0.357096463,0.514475942,0.019936025,0.033768684
3892,0.363404214,0.479415417,0.018056095,0.033636838
3893,0.370959193,0.452578664,0.017944753,0.031269878
3895,0.400030792,0.436302274,0.019051909,0.031835377
3896,0.41538322,0.4657031,0.019296765,0.032203794
3897,0.428763509,0.519882917,0.018614501,0.031019866
3902,0.407217443,0.549460828,0.018487602,0.032717466
3905,0.375916481,0.268546164,0.017436445,0.033320934
3906,0.378552645,0.193902045,0.01862514,0.033667549
3907,0.391162813,0.141849682,0.017344326,0.030925453
3908,0.420556575,0.133821607,0.019387901,0.034182824
3909,0.423407316,0.239209682,0.020694882,0.040694535
3910,0.406679571,0.450030982,0.019337445,0.032146633
3911,0.418877542,0.642824769,0.023939341,0.040673196
3912,0.436663091,0.629006028,0.025007784,0.042336643
3913,0.452702612,0.583769798,0.025262117,0.042424262
3914,0.467820525,0.541690469,0.020764798,0.035106003
3915,0.480169296,0.51125592,0.022307277,0.038965374
3916,0.493382692,0.487998843,0.021920353,0.036134571
3917,0.506227016,0.463958174,0.020483464,0.033866227
3918,0.5165838,0.449152827,0.019885957,0.031239808
3919,0.527538538,0.437131822,0.019436955,0.030019313
3921,0.546781421,0.430766106,0.01939863,0.028643996
3922,0.56045568,0.434408665,0.019178927,0.030647218
3923,0.566089928,0.440643847,0.018349171,0.029781371
3924,0.560503483,0.476660132,0.018500745,0.032227606
3925,0.554901242,0.458254814,0.018427312,0.031091809
3926,0.550592899,0.430831134,0.017483592,0.02710703
3927,0.555953026,0.434715092,0.018132031,0.029818147
3928,0.553138077,0.43012175,0.017299771,0.026671767
3929,0.554197907,0.427530169,0.016772449,0.025913924
3930,0.554794669,0.427877933,0.016994059,0.026929736
3931,0.555275917,0.424677402,0.016979337,0.027505457
3932,0.558891535,0.417794704,0.016802192,0.027532578
3933,0.562706232,0.41444242,0.017330647,0.027964979
3934,0.56462431,0.414410472,0.017459989,0.028186947
3935,0.565743804,0.418350339,0.017035127,0.027429312
3936,0.565247238,0.420559824,0.016946077,0.027350664
3937,0.564673781,0.421456069,0.016850471,0.027159274
3938,0.563498437,0.419445693,0.017616034,0.026614457
3966,0.555558801,0.425973475,0.017375529,0.02785185
3967,0.555455983,0.425031453,0.017201543,0.027844489
3968,0.554297924,0.423980683,0.017179251,0.027884901
3969,0.553435922,0.422218978,0.017339528,0.027995586
3970,0.552387476,0.421011269,0.017497718,0.028338522
3971,0.550781846,0.41591993,0.017826915,0.028915226
3972,0.547345281,0.409995794,0.017888069,0.029144675
3973,0.543743014,0.400621116,0.017736733,0.028339893
3974,0.539909303,0.386352062,0.017892241,0.028294116
3975,0.535642326,0.370206416,0.018544078,0.02881217
3976,0.53157115,0.356437862,0.018121362,0.030261904
3977,0.528779089,0.34107554,0.018534303,0.031150103
3978,0.525245845,0.328003615,0.018539667,0.03150636
3979,0.522949934,0.314325035,0.01827985,0.031144351
3980,0.519392729,0.300191969,0.018167436,0.030509889
3981,0.517537475,0.281613111,0.018451869,0.031119645
3982,0.516242385,0.265936971,0.018288791,0.030776411
3983,0.514829159,0.248701483,0.019221127,0.032949403
3984,0.514783919,0.232417434,0.01902616,0.032684073
3985,0.513352394,0.218697309,0.019241631,0.032716408
3986,0.51138258,0.206490025,0.018464506,0.031372726
3987,0.509737492,0.198279977,0.018415213,0.031024307
3988,0.508756399,0.187799722,0.017706901,0.030799225
3989,0.50897032,0.175073281,0.017319322,0.030204833
3990,0.509996653,0.152221441,0.017371714,0.02958791
3991,0.520255923,0.125335172,0.018002689,0.030999728
3992,0.539290369,0.098942749,0.018002629,0.031264737
3993,0.565815032,0.091152631,0.019449115,0.034096837
3994,0.582115531,0.103277773,0.018004417,0.029911466
3996,0.564085603,0.166214347,0.015164316,0.02804859
3997,0.554571748,0.120401427,0.01755172,0.030318104
3998,0.545564532,0.065649323,0.019203365,0.03358854
3999,0.540965974,0.034728318,0.018934965,0.033223666
4000,0.536801934,0.007628873,0.017583907,0.029111944
4211,0.365680188,0.513236403,0.020805657,0.036407351
4212,0.365918577,0.554063141,0.021743357,0.038112164
4213,0.367493421,0.586601019,0.0215379,0.039999187
4214,0.36741671,0.598317921,0.020174682,0.037585258
4215,0.368082523,0.579172611,0.019351929,0.036193311
4216,0.367334604,0.528945923,0.020173311,0.03299886
4218,0.371583223,0.421618938,0.017508656,0.030855209
4219,0.381851077,0.388262868,0.017872602,0.031796008
4220,0.395128697,0.37996459,0.019040167,0.032733172
4221,0.405570149,0.397343218,0.019753724,0.03309378
4225,0.431193858,0.628907025,0.020067275,0.035443187
4226,0.421388298,0.637497783,0.020091414,0.035355389
4227,0.411485434,0.593931317,0.01954639,0.037414491
4230,0.393922031,0.339043975,0.017641008,0.032055318
4231,0.395118594,0.244513541,0.019295961,0.036270663
4233,0.436580658,0.141609579,0.018169522,0.031466231
4234,0.442243993,0.186184451,0.020903379,0.038566709
4235,0.433385432,0.352922499,0.019184887,0.034230739
4236,0.420786977,0.557345986,0.020121902,0.03552264
4237,0.43301779,0.678411603,0.018885702,0.034009516
4238,0.443910807,0.636214614,0.025048137,0.044170856
4239,0.462406695,0.591188908,0.023966014,0.040884793
4240,0.477018923,0.547465205,0.022777796,0.039567649
4241,0.490904868,0.510755956,0.023402363,0.040340751
4242,0.50671339,0.47979486,0.020343274,0.033670068
4243,0.521713734,0.450686157,0.019884884,0.031472683
4244,0.53532207,0.423182696,0.021160603,0.033417523
4245,0.548218369,0.406708211,0.020085514,0.032238305
4246,0.561223388,0.390400171,0.019945323,0.03227064
4247,0.574511647,0.377620876,0.020935059,0.034276217
4248,0.58577311,0.368744373,0.020469964,0.034109384
4249,0.598232985,0.367393255,0.020025551,0.033365875
4250,0.612137973,0.366140217,0.019779444,0.032007515
4251,0.621859312,0.366220236,0.01957041,0.032387108
4252,0.579995692,0.320839345,0.018842936,0.031773567
4253,0.530692458,0.266043365,0.019005358,0.032631248
4254,0.47947067,0.219305903,0.019328117,0.033211857
4255,0.425637394,0.166261822,0.021363676,0.037845641
4256,0.372831225,0.117428035,0.021624863,0.037802897
4257,0.318304181,0.07132972,0.022609204,0.039564475
4258,0.263220608,0.025222925,0.020989448,0.037129231
4582,0.361463219,0.578952551,0.012220621,0.033718348
4583,0.364465654,0.583675504,0.013278246,0.03495723
4584,0.365841985,0.581587911,0.014047295,0.035634875
4585,0.36822474,0.580193222,0.014508814,0.035797358
4586,0.369318664,0.58360076,0.015151352,0.036621511
4587,0.368577719,0.592256069,0.01483196,0.036231697
4588,0.368771136,0.602630079,0.01449284,0.035387874
4589,0.368985027,0.600851774,0.014334917,0.035506487
4590,0.369919598,0.596736491,0.015021533,0.036505818
4591,0.369293392,0.595077693,0.014730811,0.036676168
4592,0.368516028,0.599836826,0.014343739,0.036183536
4593,0.368609756,0.603397965,0.014268875,0.036034405
4594,0.367807329,0.603409827,0.013765812,0.035655975
4595,0.367072523,0.59880209,0.013844967,0.035710692
4596,0.366697431,0.598148406,0.01427266,0.036162138
4597,0.365752548,0.601533771,0.014018774,0.035854399
4598,0.365089715,0.606724083,0.013906837,0.035264611
4599,0.363867819,0.608487546,0.013926923,0.035085797
4600,0.363281608,0.605265379,0.013498783,0.0348683
4601,0.362800181,0.603570223,0.013639569,0.035032809
4602,0.36070779,0.607076585,0.013543487,0.034513235
4603,0.360469013,0.610955894,0.013800621,0.034162521
4604,0.360067636,0.612717509,0.013738334,0.033942699
4605,0.359098494,0.608922839,0.013682127,0.034032345
4606,0.358049273,0.605128765,0.013394535,0.034408629
4607,0.357071429,0.607661724,0.013251781,0.034030616
4608,0.355939686,0.61156261,0.013366729,0.033971846
4609,0.355621725,0.613672495,0.013420582,0.033797443
4610,0.354266971,0.607534289,0.013282835,0.034028649
4611,0.352974892,0.603313804,0.013042152,0.033741057
4612,0.351808757,0.602973938,0.012915492,0.033474684
4613,0.351739824,0.604340076,0.013187557,0.033371389
4614,0.351882696,0.60402143,0.013473988,0.033366501
4615,0.351112217,0.599158287,0.012826025,0.03301543
4616,0.350228965,0.596460819,0.012969345,0.033282697
4617,0.34950313,0.596537828,0.01264596,0.032965064
4618,0.350698352,0.597920656,0.012699962,0.03298527
4619,0.35227111,0.598530769,0.013214052,0.033554256
4620,0.351907611,0.596674919,0.013042659,0.033415377
4621,0.351506531,0.594940722,0.012947291,0.033441424
4622,0.351792008,0.595139682,0.012614548,0.03322947
4623,0.352258742,0.595968366,0.012372792,0.032980263
4624,0.352884412,0.595875502,0.012119621,0.032514632
4625,0.353349686,0.594219625,0.012142152,0.032240748
4626,0.355866283,0.59465152,0.011886179,0.032006025
4627,0.357505083,0.594701529,0.01229912,0.032896221
4628,0.359358072,0.59338522,0.012441069,0.033116996
4629,0.360776752,0.59180522,0.012461007,0.033202648
4630,0.362299711,0.589208066,0.01236248,0.032747149
4631,0.37017855,0.586721539,0.011447608,0.032693446
4631,0.36205104,0.588103712,0.012172997,0.031423211
4727,0.354620785,0.538984776,0.01785785,0.032779992
4728,0.362994432,0.589322567,0.016770482,0.037081182
4729,0.37180534,0.645640612,0.020065248,0.035663545
4730,0.37894845,0.691198468,0.022694677,0.037751913
4731,0.380598247,0.725346684,0.021978468,0.038069367
4732,0.379500449,0.739855409,0.022927135,0.03937
4733,0.373861998,0.728578091,0.022427142,0.038830101
4734,0.368553877,0.692806959,0.023225218,0.037960589
4735,0.359699488,0.639729023,0.022639215,0.038346052
4736,0.349896908,0.578665316,0.020843208,0.039744735
4737,0.342426062,0.526721239,0.022238225,0.042823553
4738,0.336226642,0.483579367,0.020287871,0.03770715
4739,0.328189254,0.448761284,0.019395798,0.036257297
4740,0.325422615,0.433746994,0.018989861,0.039647937
4741,0.324042141,0.430499911,0.020830303,0.034865946
4742,0.326660484,0.437316865,0.020344317,0.037367523
4743,0.334620237,0.462706566,0.02098611,0.039182156
4744,0.345257938,0.499187112,0.023726106,0.047586441
4745,0.355151832,0.550317049,0.02213487,0.043542683
4746,0.366286755,0.598815262,0.021776885,0.041278958
4747,0.37896958,0.639527142,0.022203207,0.039562821
4748,0.387171686,0.665935278,0.022204965,0.038544297
4749,0.392226815,0.661669493,0.021554112,0.037141025
4750,0.392700791,0.633713841,0.020734012,0.038799524
4751,0.386263251,0.580571175,0.018394291,0.039329886
4752,0.376129776,0.500307858,0.018712401,0.037831157
4754,0.358631492,0.313856989,0.02000621,0.038202941
4755,0.354992688,0.23568058,0.019271374,0.033581391
4756,0.355363965,0.201977968,0.019161373,0.032412276
4757,0.373329848,0.230047733,0.021191418,0.03953363
4758,0.363295913,0.368250906,0.024638176,0.05005911
4759,0.357283711,0.560305476,0.021464735,0.045249104
4760,0.396583617,0.677800953,0.019591182,0.034127116
4761,0.4058882,0.621375084,0.024508089,0.042851269
4762,0.414527953,0.566301584,0.023234814,0.045251667
4763,0.421637654,0.514279127,0.024175495,0.042892098
4764,0.428956091,0.474105299,0.022750616,0.039492816
4765,0.435679078,0.432899356,0.0222238,0.038626462
4766,0.444885254,0.398008913,0.022730142,0.040404797
4767,0.452899337,0.374061108,0.022141337,0.038602978
4768,0.459977746,0.352315754,0.021779358,0.037280023
4769,0.467462212,0.331185699,0.020893812,0.03599301
4770,0.474829465,0.319630384,0.020538211,0.03572613
4771,0.482314259,0.311763197,0.020944297,0.036769509
4772,0.489134908,0.309937716,0.020576864,0.03629604
4773,0.49617368,0.310944021,0.020281941,0.035356641
4774,0.503393769,0.316323668,0.020205021,0.034392834
4775,0.509308875,0.326808155,0.017441869,0.029675871
